,0,1
0,-0.09456685783753219,-0.05257175221727076
1,-0.6133571383669468,-0.6025159979092236
2,0.5646449242195184,-0.03588948829328751
3,-1.3242735843268253e-20,2.3730705886518365e-20
4,0.026959598593569827,-0.023967046833942546
